station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
JRB,2022-02-13 17:45,33.80,30.20,86.49,M,4.00,T,30.11,M,2.50,M,SCT,OVC,M,M,1000.00,1600.00,M,M,-SN BR,M,M,M,M,M,M,29.52,KJRB 131745Z AUTO VRB04KT 2 1/2SM -SN BR SCT010 OVC016 01/M01 A3011 RMK AO2 VIS 1 1/4V5 P0000 FZRANO,M
JRB,2022-02-13 17:49,33.80,30.20,86.49,50.00,6.00,T,30.11,M,3.00,M,BKN,OVC,M,M,1000.00,1800.00,M,M,-SN BR,M,M,M,M,M,M,27.70,KJRB 131749Z AUTO 05006KT 3SM -SN BR BKN010 OVC018 01/M01 A3011 RMK AO2 P0000 FZRANO,M
JRB,2022-02-13 17:56,33.00,30.00,88.23,50.00,9.00,T,30.10,1019.40,4.00,M,SCT,OVC,M,M,1200.00,1800.00,M,M,UP BR,M,M,M,M,M,M,24.88,KJRB 131756Z AUTO 05009KT 4SM UP BR SCT012 OVC018 01/M01 A3010 RMK AO2 UPB52SNE52 SLP194 P0000 60000 T00061011 10011 20006 58023 FZRANO,M
JRB,2022-02-13 18:03,33.80,30.20,86.49,M,5.00,T,30.10,M,4.00,M,BKN,OVC,M,M,1400.00,2000.00,M,M,UP BR,M,M,M,M,M,M,28.53,KJRB 131803Z AUTO VRB05KT 4SM UP BR BKN014 OVC020 01/M01 A3010 RMK AO2 P0000 FZRANO,M
JRB,2022-02-13 18:19,33.80,30.20,86.49,0.00,0.00,T,30.10,M,2.00,M,BKN,OVC,M,M,1200.00,1800.00,M,M,-SN BR,M,M,M,M,M,M,33.80,KJRB 131819Z AUTO 00000KT 2SM -SN BR BKN012 OVC018 01/M01 A3010 RMK AO2 VIS 1 1/4V3 UPE18SNB18 P0000 FZRANO,M
JRB,2022-02-13 18:27,33.80,30.20,86.49,70.00,4.00,T,30.09,M,1.50,M,OVC,M,M,M,1200.00,M,M,M,-SN BR,M,M,M,M,M,M,29.52,KJRB 131827Z AUTO 07004KT 1 1/2SM -SN BR OVC012 01/M01 A3009 RMK AO2 UPE18SNB18 P0000 FZRANO,M
JRB,2022-02-13 18:56,33.00,30.00,88.23,M,3.00,T,30.08,1018.40,1.25,M,OVC,M,M,M,1000.00,M,M,M,-SN BR,M,M,M,M,M,M,29.95,KJRB 131856Z AUTO VRB03KT 1 1/4SM -SN BR OVC010 01/M01 A3008 RMK AO2 UPE18B38E41SNB18E38B41 CIG 008V012 SLP184 P0000 T00061011 FZRANO,M
JRB,2022-02-13 19:17,33.80,28.40,80.36,M,3.00,T,30.07,M,2.00,M,OVC,M,M,M,1000.00,M,M,M,UP BR,M,M,M,M,M,M,30.75,KJRB 131917Z AUTO VRB03KT 2SM UP BR OVC010 01/M02 A3007 RMK AO2 VIS 1 1/4V5 UPB13SNE13 P0000 FZRANO,M
JRB,2022-02-13 19:29,33.80,28.40,80.36,M,3.00,T,30.07,M,4.00,M,OVC,M,M,M,1200.00,M,M,M,UP BR,M,M,M,M,M,M,30.75,KJRB 131929Z AUTO VRB03KT 4SM UP BR OVC012 01/M02 A3007 RMK AO2 UPB13SNE13 P0000 FZRANO,M
JRB,2022-02-13 19:54,33.80,28.40,80.36,0.00,0.00,T,30.06,M,10.00,M,OVC,M,M,M,1600.00,M,M,M,UP,M,M,M,M,M,M,33.80,KJRB 131954Z AUTO 00000KT 10SM UP OVC016 01/M02 A3006 RMK AO2 UPB13RAB35E49SNE13 P0000 FZRANO,M
JRB,2022-02-13 19:56,33.00,28.90,84.36,0.00,0.00,T,30.06,1017.80,10.00,M,OVC,M,M,M,1600.00,M,M,M,UP,M,M,M,M,M,M,33.10,KJRB 131956Z AUTO 00000KT 10SM UP OVC016 01/M02 A3006 RMK AO2 UPB13RAB35E49SNE13 SLP178 P0000 T00061017 FZRANO,M
JRB,2022-02-13 20:15,33.80,28.40,80.36,50.00,6.00,T,30.06,M,2.50,M,BKN,OVC,M,M,1600.00,2100.00,M,M,-SN BR,M,M,M,M,M,M,27.70,KJRB 132015Z AUTO 05006KT 2 1/2SM -SN BR BKN016 OVC021 01/M02 A3006 RMK AO2 UPE01RAB01E07SNB07 P0000 FZRANO,M
JRB,2022-02-13 20:23,33.80,28.40,80.36,M,5.00,T,30.06,M,4.00,M,OVC,M,M,M,1800.00,M,M,M,UP BR,M,M,M,M,M,M,28.53,KJRB 132023Z AUTO VRB05KT 4SM UP BR OVC018 01/M02 A3006 RMK AO2 UPE01B22RAB01E07SNB07E22 P0000 FZRANO,M
JRB,2022-02-13 20:56,33.00,28.00,81.30,M,3.00,T,30.06,1017.90,6.00,M,BKN,OVC,M,M,2400.00,3800.00,M,M,UP,M,M,M,M,M,M,29.95,KJRB 132056Z AUTO VRB03KT 6SM UP BKN024 OVC038 01/M02 A3006 RMK AO2 UPE01B22RAB01E07SNB07E22 SLP179 P0000 60000 T00061022 55005 FZRANO,M
JRB,2022-02-13 21:10,33.80,28.40,80.36,70.00,7.00,T,30.06,M,1.75,M,FEW,BKN,OVC,M,2000.00,2600.00,3800.00,M,-SN BR,M,M,M,M,M,M,26.97,KJRB 132110Z AUTO 07007KT 1 3/4SM -SN BR FEW020 BKN026 OVC038 01/M02 A3006 RMK AO2 VIS 1 1/4V3 UPE06SNB06 P0000 FZRANO,M
JRB,2022-02-13 21:18,33.80,28.40,80.36,M,5.00,T,30.06,M,2.50,M,FEW,BKN,OVC,M,2000.00,2600.00,4600.00,M,-SN,M,M,M,M,M,M,28.53,KJRB 132118Z AUTO VRB05KT 2 1/2SM -SN FEW020 BKN026 OVC046 01/M02 A3006 RMK AO2 UPE06SNB06 P0000 FZRANO,M
JRB,2022-02-13 21:25,33.80,28.40,80.36,M,5.00,T,30.05,M,5.00,M,FEW,BKN,OVC,M,2000.00,3200.00,4600.00,M,-SN,M,M,M,M,M,M,28.53,KJRB 132125Z AUTO VRB05KT 5SM -SN FEW020 BKN032 OVC046 01/M02 A3005 RMK AO2 UPE06SNB06 P0000 FZRANO,M
JRB,2022-02-13 21:56,32.00,26.10,78.58,60.00,7.00,T,30.05,1017.50,10.00,18.00,FEW,BKN,OVC,M,1800.00,4200.00,7000.00,M,UP,M,M,M,M,M,M,24.78,KJRB 132156Z AUTO 06007G18KT 10SM UP FEW018 BKN042 OVC070 00/M03 A3005 RMK AO2 UPE06B56RAB54E56SNB06E51 SLP175 P0000 T00001033 FZRANO,M
JRB,2022-02-13 22:56,32.00,24.10,72.30,70.00,8.00,T,30.06,1017.90,10.00,16.00,OVC,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,24.11,KJRB 132256Z AUTO 07008G16KT 040V110 10SM OVC043 00/M04 A3006 RMK AO2 UPE04 SLP179 P0000 T00001044 FZRANO,M
JRB,2022-02-13 23:56,32.00,23.00,69.04,M,4.00,T,30.06,1017.90,10.00,M,OVC,M,M,M,4300.00,M,M,M,UP,M,M,M,M,M,M,27.42,KJRB 132356Z AUTO VRB04KT 10SM UP OVC043 00/M05 A3006 RMK AO2 UPB09SNB11E20 SLP179 P0000 60000 T00001050 10011 20000 56001 FZRANO,M
JRB,2022-02-14 00:56,32.00,23.00,69.04,M,6.00,T,30.06,1017.70,10.00,M,OVC,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,25.53,KJRB 140056Z AUTO VRB06KT 10SM OVC041 00/M05 A3006 RMK AO2 UPE05 SLP177 P0000 T00001050 FZRANO,M
JRB,2022-02-14 01:56,30.90,21.00,66.34,M,5.00,0.00,30.08,1018.40,10.00,M,OVC,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,25.09,KJRB 140156Z AUTO VRB05KT 10SM OVC039 M01/M06 A3008 RMK AO2 SLP184 T10061061 FZRANO,M
JRB,2022-02-14 02:56,30.00,21.00,68.81,50.00,7.00,T,30.08,1018.50,10.00,M,BKN,OVC,M,M,4500.00,5500.00,M,M,UP,M,M,M,M,M,M,22.34,KJRB 140256Z AUTO 05007KT 10SM UP BKN045 OVC055 M01/M06 A3008 RMK AO2 UPB25SNB35E50 SLP185 P0000 60000 T10111061 53006 FZRANO,M
JRB,2022-02-14 03:56,28.90,19.00,66.08,70.00,6.00,T,30.07,1018.10,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,21.80,KJRB 140356Z AUTO 07006KT 10SM OVC060 M02/M07 A3007 RMK AO2 UPE40 SLP181 P0000 T10171072 FZRANO,M
JRB,2022-02-14 04:56,28.00,16.00,60.25,M,5.00,0.00,30.05,1017.60,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,21.64,KJRB 140456Z AUTO VRB05KT 10SM OVC060 M02/M09 A3005 RMK AO2 SLP176 T10221089 400611022 FZRANO,M
JRB,2022-02-14 05:56,27.00,10.00,48.20,260.00,5.00,T,30.05,1017.60,9.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,20.46,KJRB 140556Z AUTO 26005KT 9SM OVC060 M03/M12 A3005 RMK AO2 SNB41E51 SLP176 P0000 60000 T10281122 10000 21028 55008 FZRANO,M
JRB,2022-02-14 06:56,24.10,8.10,49.92,M,4.00,0.00,30.06,1017.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.19,KJRB 140656Z AUTO VRB04KT 10SM CLR M04/M13 A3006 RMK AO2 SLP179 T10441133 FZRANO,M
JRB,2022-02-14 07:56,23.00,8.10,52.27,M,3.00,0.00,30.06,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.40,KJRB 140756Z AUTO VRB03KT 10SM CLR M05/M13 A3006 RMK AO2 SLP178 T10501133 FZRANO,M
JRB,2022-02-14 08:56,21.00,7.00,54.12,M,5.00,0.00,30.06,1017.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.33,KJRB 140856Z AUTO VRB05KT 10SM CLR M06/M14 A3006 RMK AO2 SLP179 T10611139 51003 FZRANO,M
JRB,2022-02-14 09:56,21.00,8.10,56.88,270.00,6.00,0.00,30.08,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.28,KJRB 140956Z AUTO 27006KT 10SM CLR M06/M13 A3008 RMK AO2 SLP185 T10611133 FZRANO,M
JRB,2022-02-14 10:56,19.90,8.10,59.60,M,5.00,0.00,30.09,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.03,KJRB 141056Z AUTO VRB05KT 10SM CLR M07/M13 A3009 RMK AO2 SLP188 T10671133 FZRANO,M
JRB,2022-02-14 11:56,19.90,9.00,62.07,260.00,7.00,0.00,30.11,1019.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.03,KJRB 141156Z AUTO 26007KT 220V290 10SM CLR M07/M13 A3011 RMK AO2 SLP197 T10671128 11028 21067 53018 FZRANO,M
JRB,2022-02-14 12:56,19.90,8.10,59.60,M,4.00,0.00,30.14,1020.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.29,KJRB 141256Z AUTO VRB04KT 10SM CLR M07/M13 A3014 RMK AO2 SLP205 T10671133 FZRANO,M
JRB,2022-02-14 13:56,21.00,6.00,51.95,280.00,7.00,0.00,30.16,1021.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.37,KJRB 141356Z AUTO 28007KT 10SM CLR M06/M14 A3016 RMK AO2 SLP213 T10611144 FZRANO,M
JRB,2022-02-14 14:56,23.00,7.00,49.74,M,3.00,0.00,30.17,1021.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.40,KJRB 141456Z AUTO VRB03KT 10SM CLR M05/M14 A3017 RMK AO2 SLP216 T10501139 51019 FZRANO,M
JRB,2022-02-14 15:56,24.10,7.00,47.50,M,4.00,0.00,30.17,1021.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,32.00,270.00,2022-02-14 15:06,18.19,KJRB 141556Z AUTO VRB04KT 10SM CLR M04/M14 A3017 RMK AO2 PK WND 27032/1506 SLP217 T10441139 FZRANO,M
JRB,2022-02-14 16:56,26.10,7.00,43.70,250.00,9.00,0.00,30.17,1021.60,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.18,KJRB 141656Z AUTO 25009G18KT 190V290 10SM CLR M03/M14 A3017 RMK AO2 SLP216 T10331139 FZRANO,M
JRB,2022-02-14 17:56,28.00,7.00,40.41,M,6.00,0.00,30.16,1021.40,10.00,14.00,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,20.71,KJRB 141756Z AUTO VRB06G14KT 10SM FEW055 M02/M14 A3016 RMK AO2 SLP214 T10221139 11017 21072 58002 FZRANO,M
JRB,2022-02-14 18:56,30.00,8.10,39.14,M,6.00,0.00,30.15,1021.00,10.00,16.00,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,23.12,KJRB 141856Z AUTO VRB06G16KT 10SM FEW060 M01/M13 A3015 RMK AO2 SLP210 T10111133 FZRANO,M
JRB,2022-02-14 19:56,30.00,8.10,39.14,M,5.00,0.00,30.17,1021.60,10.00,16.00,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,31.00,280.00,2022-02-14 19:34,24.02,KJRB 141956Z AUTO VRB05G16KT 10SM SCT060 M01/M13 A3017 RMK AO2 PK WND 28031/1934 SLP216 T10111133 FZRANO,M
JRB,2022-02-14 20:56,30.90,9.00,39.29,260.00,9.00,0.00,30.19,1022.20,10.00,19.00,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,40.00,280.00,2022-02-14 19:57,22.15,KJRB 142056Z AUTO 26009G19KT 10SM SCT060 M01/M13 A3019 RMK AO2 PK WND 28040/1957 SLP222 T10061128 53008 FZRANO,M
JRB,2022-02-14 21:56,30.00,7.00,37.24,270.00,9.00,0.00,30.22,1023.40,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.03,KJRB 142156Z AUTO 27009G15KT 10SM CLR M01/M14 A3022 RMK AO2 SLP234 T10111139 FZRANO,M
JRB,2022-02-14 22:56,26.10,8.10,45.93,M,6.00,0.00,30.27,1025.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.42,KJRB 142256Z AUTO VRB06KT 10SM CLR M03/M13 A3027 RMK AO2 SLP251 T10331133 FZRANO,M
JRB,2022-02-14 23:56,26.10,9.00,47.83,0.00,0.00,0.00,30.32,1026.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.10,KJRB 142356Z AUTO 00000KT 10SM CLR M03/M13 A3032 RMK AO2 SLP268 T10331128 11006 21039 53046 FZRANO,M
JRB,2022-02-15 00:56,24.10,7.00,47.50,M,4.00,0.00,30.35,1027.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.19,KJRB 150056Z AUTO VRB04KT 10SM CLR M04/M14 A3035 RMK AO2 SLP278 T10441139 FZRANO,M
JRB,2022-02-15 01:56,24.10,6.00,45.59,M,3.00,0.00,30.38,1028.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.66,KJRB 150156Z AUTO VRB03KT 10SM CLR M04/M14 A3038 RMK AO2 SLP288 T10441144 FZRANO,M
JRB,2022-02-15 02:56,24.10,7.00,47.50,M,4.00,0.00,30.41,1029.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.19,KJRB 150256Z AUTO VRB04KT 10SM CLR M04/M14 A3041 RMK AO2 SLP297 T10441139 52029 FZRANO,M
JRB,2022-02-15 03:56,23.00,7.00,49.74,M,5.00,0.00,30.43,1030.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KJRB 150356Z AUTO VRB05KT 10SM CLR M05/M14 A3043 RMK AO2 SLP303 T10501139 FZRANO,M
JRB,2022-02-15 04:56,21.00,5.00,49.41,M,5.00,0.00,30.46,1031.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.33,KJRB 150456Z AUTO VRB05KT 10SM CLR M06/M15 A3046 RMK AO2 SLP313 T10611150 410061072 FZRANO,M
JRB,2022-02-15 05:56,21.00,5.00,49.41,M,3.00,0.00,30.47,1031.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.11,KJRB 150556Z AUTO VRB03KT 10SM CLR M06/M15 A3047 RMK AO2 SLP318 T10611150 11033 21061 51020 FZRANO,M
JRB,2022-02-15 06:56,19.90,5.00,51.77,240.00,4.00,0.00,30.48,1032.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.29,KJRB 150656Z AUTO 24004KT 10SM CLR M07/M15 A3048 RMK AO2 SLP321 T10671150 FZRANO,M
JRB,2022-02-15 07:56,19.00,4.00,51.15,M,4.00,0.00,30.49,1032.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.24,KJRB 150756Z AUTO VRB04KT 10SM CLR M07/M16 A3049 RMK AO2 SLP323 T10721156 FZRANO,M
JRB,2022-02-15 08:56,19.00,6.00,56.57,260.00,7.00,0.00,30.51,1033.30,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.93,KJRB 150856Z AUTO 26007G14KT 10SM CLR M07/M14 A3051 RMK AO2 SLP333 T10721144 53015 FZRANO,M
JRB,2022-02-15 09:56,19.00,5.00,53.80,250.00,7.00,0.00,30.54,1034.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.93,KJRB 150956Z AUTO 25007KT 10SM CLR M07/M15 A3054 RMK AO2 SLP341 T10721150 FZRANO,M
JRB,2022-02-15 10:56,19.90,7.00,56.71,260.00,8.00,0.00,30.57,1035.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.21,KJRB 151056Z AUTO 26008KT 10SM CLR M07/M14 A3057 RMK AO2 SLP351 T10671139 FZRANO,M
JRB,2022-02-15 11:56,19.90,8.10,59.60,260.00,8.00,0.00,30.60,1036.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.21,KJRB 151156Z AUTO 26008KT 10SM CLR M07/M13 A3060 RMK AO2 SLP361 T10671133 11061 21072 53028 FZRANO,M
JRB,2022-02-15 12:56,21.00,8.10,56.88,M,5.00,0.00,30.65,1037.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.33,KJRB 151256Z AUTO VRB05KT 10SM CLR M06/M13 A3065 RMK AO2 SLP377 T10611133 FZRANO,M
JRB,2022-02-15 13:56,23.00,9.00,54.44,260.00,6.00,0.00,30.66,1038.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.69,KJRB 151356Z AUTO 26006KT 10SM CLR M05/M13 A3066 RMK AO2 SLP383 T10501128 FZRANO,M
JRB,2022-02-15 14:56,25.00,7.00,45.75,M,4.00,0.00,30.67,1038.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.25,KJRB 151456Z AUTO VRB04KT 10SM CLR M04/M14 A3067 RMK AO2 SLP385 T10391139 51024 FZRANO,M
JRB,2022-02-15 15:56,26.10,5.00,39.90,280.00,7.00,0.00,30.68,1038.80,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.59,KJRB 151556Z AUTO 28007G14KT 240V320 10SM CLR M03/M15 A3068 RMK AO2 SLP388 T10331150 FZRANO,M
JRB,2022-02-15 16:56,28.90,6.00,37.39,M,6.00,0.00,30.67,1038.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.80,KJRB 151656Z AUTO VRB06KT 10SM CLR M02/M14 A3067 RMK AO2 SLP385 T10171144 FZRANO,M
JRB,2022-02-15 17:56,30.00,4.00,32.32,210.00,5.00,0.00,30.66,1038.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.02,KJRB 151756Z AUTO 21005KT 10SM CLR M01/M16 A3066 RMK AO2 SLP381 T10111156 11006 21072 58004 FZRANO,M
JRB,2022-02-15 18:56,32.00,4.00,29.81,M,6.00,0.00,30.65,1037.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,KJRB 151856Z AUTO VRB06KT 10SM CLR 00/M16 A3065 RMK AO2 SLP379 T00001156 FZRANO,M
JRB,2022-02-15 19:56,33.00,1.00,24.93,260.00,6.00,0.00,30.65,1037.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.86,KJRB 151956Z AUTO 26006KT 10SM CLR 01/M17 A3065 RMK AO2 SLP378 T00061172 FZRANO,M
JRB,2022-02-15 20:56,34.00,5.00,28.93,270.00,5.00,0.01,30.65,1038.00,10.00,35.00,CLR,M,M,M,M,M,M,M,M,M,M,M,35.00,280.00,2022-02-15 20:51,28.77,KJRB 152056Z AUTO 27005G35KT 10SM CLR 01/M15 A3065 RMK AO2 PK WND 28035/2051 SLP380 P0001 60001 T00111150 55001 FZRANO,M
JRB,2022-02-15 21:56,34.00,7.00,31.69,250.00,8.00,0.00,30.67,1038.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.58,KJRB 152156Z AUTO 25008KT 10SM CLR 01/M14 A3067 RMK AO2 SLP384 T00111139 FZRANO,M
JRB,2022-02-15 22:56,30.90,12.00,44.92,250.00,10.00,0.00,30.68,1038.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.59,KJRB 152256Z AUTO 25010KT 10SM CLR M01/M11 A3068 RMK AO2 SLP389 T10061111 FZRANO,M
JRB,2022-02-15 23:56,30.00,12.90,48.48,240.00,11.00,0.00,30.71,1040.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.94,KJRB 152356Z AUTO 24011KT 10SM CLR M01/M11 A3071 RMK AO2 SLP400 60001 T10111106 10017 21011 53020 FZRANO,M
JRB,2022-02-16 00:56,30.00,14.00,50.88,230.00,8.00,0.00,30.73,1040.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.65,KJRB 160056Z AUTO 23008KT 10SM CLR M01/M10 A3073 RMK AO2 SLP406 T10111100 FZRANO,M
JRB,2022-02-16 01:56,30.00,14.00,50.88,220.00,6.00,0.00,30.74,1040.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.12,KJRB 160156Z AUTO 22006KT 10SM CLR M01/M10 A3074 RMK AO2 SLP409 T10111100 FZRANO,M
JRB,2022-02-16 02:56,28.90,15.10,55.83,240.00,5.00,0.00,30.74,1041.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.71,KJRB 160256Z AUTO 24005KT 10SM CLR M02/M09 A3074 RMK AO2 SLP410 T10171094 51010 FZRANO,M
JRB,2022-02-16 03:56,28.90,14.00,53.21,220.00,5.00,0.00,30.75,1041.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.71,KJRB 160356Z AUTO 22005KT 10SM CLR M02/M10 A3075 RMK AO2 SLP411 T10171100 FZRANO,M
JRB,2022-02-16 04:56,28.90,15.10,55.83,210.00,5.00,0.00,30.75,1041.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.71,KJRB 160456Z AUTO 21005KT 10SM CLR M02/M09 A3075 RMK AO2 SLP413 T10171094 400171072 FZRANO,M
JRB,2022-02-16 05:56,28.90,15.10,55.83,210.00,4.00,0.00,30.75,1041.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.80,KJRB 160556Z AUTO 21004KT 10SM CLR M02/M09 A3075 RMK AO2 SLP414 T10171094 11011 21017 51003 FZRANO,M
JRB,2022-02-16 06:56,30.00,15.10,53.38,180.00,5.00,0.00,30.76,1041.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.02,KJRB 160656Z AUTO 18005KT 10SM CLR M01/M09 A3076 RMK AO2 SLP414 T10111094 FZRANO,M
JRB,2022-02-16 07:56,30.00,15.10,53.38,210.00,4.00,0.00,30.73,1040.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.08,KJRB 160756Z AUTO 21004KT 10SM CLR M01/M09 A3073 RMK AO2 SLP407 T10111094 FZRANO,M
JRB,2022-02-16 08:56,30.00,15.10,53.38,0.00,0.00,0.00,30.72,1040.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.00,KJRB 160856Z AUTO 00000KT 10SM CLR M01/M09 A3072 RMK AO2 SLP403 T10111094 58010 FZRANO,M
JRB,2022-02-16 09:56,30.90,15.10,51.47,M,3.00,0.00,30.73,1040.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.43,KJRB 160956Z AUTO VRB03KT 10SM CLR M01/M09 A3073 RMK AO2 SLP407 T10061094 FZRANO,M
JRB,2022-02-16 10:56,30.90,21.00,66.34,240.00,6.00,0.00,30.74,1040.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.21,KJRB 161056Z AUTO 24006KT 10SM CLR M01/M06 A3074 RMK AO2 SLP409 T10061061 FZRANO,M
JRB,2022-02-16 11:56,30.90,21.90,68.91,260.00,3.00,0.00,30.74,1040.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.43,KJRB 161156Z AUTO 26003KT 10SM CLR M01/M06 A3074 RMK AO2 SLP408 70001 T10061056 11006 21017 50004 FZRANO,M
JRB,2022-02-16 12:56,33.00,23.00,66.06,270.00,3.00,0.00,30.75,1041.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.95,KJRB 161256Z AUTO 27003KT 10SM CLR 01/M05 A3075 RMK AO2 SLP414 T00061050 FZRANO,M
JRB,2022-02-16 13:56,35.00,24.10,63.86,220.00,7.00,0.00,30.75,1041.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.56,KJRB 161356Z AUTO 22007KT 10SM CLR 02/M04 A3075 RMK AO2 SLP413 T00171044 FZRANO,M
JRB,2022-02-16 14:56,37.00,25.00,61.50,M,5.00,0.00,30.74,1040.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.33,KJRB 161456Z AUTO VRB05KT 10SM CLR 03/M04 A3074 RMK AO2 SLP409 T00281039 50001,M
JRB,2022-02-16 15:56,40.00,26.10,57.47,M,4.00,0.00,30.73,1040.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.65,KJRB 161556Z AUTO VRB04KT 10SM CLR 04/M03 A3073 RMK AO2 SLP404 T00441033,M
JRB,2022-02-16 16:56,43.00,27.00,52.91,210.00,9.00,0.00,30.69,1039.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.19,KJRB 161656Z AUTO 21009KT 10SM CLR 06/M03 A3069 RMK AO2 SLP393 T00611028,M
JRB,2022-02-16 17:56,44.00,28.90,54.85,150.00,6.00,0.00,30.64,1037.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.10,KJRB 161756Z AUTO 15006KT 10SM CLR 07/M02 A3064 RMK AO2 SLP376 T00671017 10067 21006 58032,M
